"att_1","att_2","att_3","att_4","att_5","att_6","att_7","att_8","att_9","att_10","att_11","att_12","att_13","att_14","att_15","att_16","att_17","att_18","att_19","att_20","att_21","att_22","class"
0.065715,-0.012107,0.005286,-0.002315,0.00031,-0.00001,0.000039,-0.000002,0,1,0.763284,,0.113436,0.1,,0.564566,0.193255,0.222222,0.229921,0.002795,0.25,,-1
0.229999,-0.01044,0.001184,-0.17854,0.006835,-0.000071,0.011249,-0.000151,0.000004,1,0.800747,0.821985,0.290403,0.4,0.1,0.644626,0.068942,0.1,0.34368,0.013951,,,-1
0.12857,-0.009635,0.001683,-0.042996,0.00265,-0.000042,0.001281,-0.000028,0.000001,1,0.831139,0.730759,0.11583,0.5,,0.583443,0.082066,,0.41733,0.030333,,,-1
0.155718,-0.035758,0.019123,-0.146128,0.028258,-0.001402,0.011087,-0.000761,0.000098,1,0.781765,0.791563,0.116017,0.2,0.1,0.600396,0.116234,0.222222,0.236989,0.003154,,,-1
0.072857,-0.021594,0.015271,-0.008289,0.002059,-0.000131,0.000111,-0.00001,0.000002,1,0.816055,,0.11313,0.1,,0.527397,0.123172,0.111111,0.181976,0.001097,,,-1
0.06,-0.041474,0.068061,-0.463655,0.275848,-0.042053,0.291677,-0.061646,0.024364,1,0.687587,0.687166,0.165399,,,0.608157,0.207856,0.166667,0.146935,0.000466,,,-1
0.058573,-0.028834,0.033156,-0.132376,0.055137,-0.005884,0.024031,-0.003552,0.000981,1,0.754637,0.680299,0.177676,0.1,,0.537568,0.169098,0.142857,0.186568,0.001212,,,-1
0.032857,-0.053317,0.202599,-0.272646,0.376183,-0.132794,0.182074,-0.089244,0.081673,1,0.684453,,0.114275,,,0.613361,0.361994,0.666667,0.124695,0.000242,,,-1
0.045713,-0.046805,0.112039,-0.305684,0.265649,-0.05906,0.164466,-0.050762,0.02925,1,0.68144,,0.237016,,,0.589905,0.339985,0.2,0.162179,0.000692,,,-1
0.035714,-0.055383,0.204901,-0.530934,0.713347,-0.245178,0.647095,-0.308861,0.275208,1,,,0.437196,,,0.548552,0.427554,0.5,0.117569,0.000191,,,-1
0.02,-0.037744,0.168662,-0.083896,0.136106,-0.0565,0.028634,-0.016503,0.01776,1,,,0.112954,0.1,,0.636361,0.403834,0.25,0.09633,0.000086,,,-1
0.031428,-0.049098,0.182702,-0.074066,0.100025,-0.034559,0.01439,-0.0069,0.006178,1,0.797036,,0.11283,,,0.584833,0.304542,0.25,0.131364,0.000298,,,-1
0.02,-0.051665,0.316312,-0.332498,0.739199,-0.420403,0.450055,-0.35542,0.524005,1,,,1,,,0.586476,0.370883,0.666667,0.112051,0.000158,,,-1
0.02,-0.036796,0.16202,-0.036132,0.057747,-0.023613,0.005408,-0.00307,0.003253,1,,,1,,,0.596828,0.341805,0.333333,0.106736,0.00013,,,-1
0.094283,-0.040021,0.040446,-0.196027,0.071849,-0.006743,0.033356,-0.004341,0.001056,1,0.832932,0.737042,0.154102,0.1,0.2,0.55082,0.144242,0.25,0.164314,0.000729,,,-1
0.047142,-0.069436,0.245315,-0.520506,0.667813,-0.219189,0.473788,-0.215951,0.183758,1,0.693067,,0.086363,0.1,,0.613237,0.29749,0.25,0.125122,0.000245,,,-1
0.025714,-0.051207,0.246665,-0.431103,0.754191,-0.337502,0.600852,-0.373429,0.433236,1,,,0.443485,,,0.533341,0.288514,0.25,0.118435,0.000197,,,-1
0.044285,-0.065939,0.237743,-0.004265,0.005534,-0.001837,0.000253,-0.000118,0.000102,1,0.742674,,0.111705,0.1,,0.563924,0.343612,0.25,0.141797,0.000404,,,-1
0.06143,-0.040418,0.063621,-0.085254,0.048654,-0.007105,0.009853,-0.001995,0.000754,1,0.784325,,0.113566,0.4,,0.606612,0.209352,0.142857,0.177749,0.000998,,,-1
0.070001,-0.052363,0.093674,-0.160381,0.104205,-0.017322,0.0304,-0.007018,0.003025,1,0.790266,,0.112928,0.2,,0.548222,0.249427,0.285714,0.167612,0.000789,,,-1
0.028571,-0.037989,0.122571,-0.293594,0.343939,-0.103076,0.251543,-0.104666,0.081306,1,0.804587,,0.223243,,,0.556,0.283901,0.2,0.128011,0.000269,,,-1
0.018572,-0.045242,0.26607,-0.041801,0.08922,-0.048714,0.00798,-0.006047,0.008555,1,,,1,,,0.611288,0.441381,0.333333,0.132172,0.000305,,,-1
0.025715,-0.048953,0.22378,-0.286609,0.475828,-0.202076,0.263647,-0.155497,0.171203,1,,,1,,,0.586323,0.268959,0.25,0.118031,0.000194,,,-1
0.135711,-0.000183,0.000038,-0.152302,0.000089,-0.000003,0.013393,0,0,1,,0.814134,0.421378,,0.4,0.656774,0.09813,0.166667,0.282949,0.00641,1.477273,,-1
0.237147,-0.000665,0.000017,-0.264327,0.000552,-0.000001,0.023384,-0.000015,0,1,,0.813223,0.425663,,0.5,0.70193,0.067206,0.058824,0.192601,0.001376,1.4,,-1
0.077144,-0.007203,0.001536,-0.12227,0.009293,-0.000183,0.015085,-0.000406,0.000021,1,,0.818985,0.421793,,0.1,0.663193,0.15884,,0.260642,0.004615,,,-1
0.045715,-0.020712,0.021501,-0.108788,0.040798,-0.003935,0.020407,-0.002719,0.00068,1,0.671524,,0.11763,0.1,,0.655103,0.300024,0.25,0.225087,0.002567,,,-1
0.072858,-0.013715,0.005922,-0.388728,0.060025,-0.002405,0.161163,-0.008829,0.000916,1,,0.806197,0.423576,,0.1,0.68971,0.183592,0.125,0.187004,0.001223,,,-1
0.09857,-0.016903,0.006545,-0.194336,0.026864,-0.000965,0.029336,-0.001438,0.000134,1,0.735395,0.74884,0.1359,0.1,0.1,0.649604,0.156466,,0.263836,0.004846,,,-1
0.070001,-0.020768,0.013646,-0.215886,0.051371,-0.003132,0.050679,-0.004279,0.000676,1,0.72392,0.81842,0.243616,0.1,0.2,0.663692,0.209352,0.142857,0.198074,0.001539,,,-1
0.037143,-0.027166,0.045887,-0.000684,0.000343,-0.000042,0.00013,-0.000028,0.000011,1,0.787828,,0.116456,0.2,,0.600681,0.462442,0.25,0.187347,0.001232,0.5,,-1
0.11,-0.013422,0.003711,-0.077926,0.007675,-0.000195,0.004298,-0.000149,0.00001,1,0.821117,0.774464,0.62677,0.1,,0.661,0.105076,,0.305509,0.008712,,,-1
0.034286,-0.054648,0.199483,-0.124733,0.165275,-0.056041,0.035889,-0.016892,0.014847,1,,,0.117092,,,0.59363,0.467344,0.666667,0.145482,0.000448,,,-1
0.032857,-0.032569,0.071999,-0.215138,0.172579,-0.035427,0.107982,-0.030759,0.016363,1,0.77562,,0.471297,,,0.673192,0.353197,0.25,0.157942,0.000622,,,-1
0.061429,-0.02823,0.029387,-0.123613,0.046635,-0.004505,0.0194,-0.002597,0.00065,1,0.824783,0.674087,0.181107,0.2,,0.62013,0.167482,0.285714,0.185235,0.001177,,,-1
0.04857,-0.023316,0.025673,-0.057752,0.023014,-0.002348,0.005465,-0.000772,0.000204,1,0.767414,,0.116073,0.3,,0.680625,0.251327,0.142857,0.191185,0.001336,,,-1
0.062858,-0.037824,0.052837,-0.022382,0.011277,-0.001454,0.00077,-0.000137,0.000045,1,0.808315,,0.115575,0.1,,0.699585,0.2142,0.166667,0.185015,0.001172,,,-1
0.028571,-0.035046,0.097022,-0.296597,0.298073,-0.076644,0.238722,-0.08521,0.056789,1,,,0.223908,,,0.546875,0.341805,0.25,0.133291,0.000316,,,-1
0.045714,-0.034942,0.060965,-0.357374,0.226312,-0.036681,0.218982,-0.049263,0.0207,1,0.675613,0.676931,0.090992,0.1,,0.564322,0.185219,0.333333,0.128793,0.000275,,,-1
0.105716,-0.030217,0.019557,-0.223171,0.05228,-0.003138,0.036681,-0.003047,0.000473,1,0.828493,0.813262,0.286351,0.2,0.2,0.60707,0.143616,0.2,0.211443,0.001999,,,-1
0.025714,-0.035216,0.109196,-0.322484,0.362961,-0.10454,0.314409,-0.125696,0.093843,1,0.678135,,0.106241,,,0.622696,0.379232,,0.1237,0.000234,,,-1
0.048573,-0.040525,0.078519,-0.039211,0.027508,-0.004938,0.002701,-0.000671,0.000312,1,0.810037,,0.116116,0.2,,0.627356,0.257018,0.333333,0.179527,0.001039,,,-1
0.047144,-0.06411,0.197204,-0.299933,0.334961,-0.095715,0.148383,-0.058867,0.043607,1,0.791865,,0.116456,0.1,,0.745786,0.300024,0.5,0.133515,0.000318,,,-1
0.044285,-0.070997,0.258082,-0.365221,0.481857,-0.162713,0.234534,-0.109919,0.096221,1,,,1,,,0.6365,0.247839,,0.127017,0.00026,,,-1
0.031429,-0.058413,0.25556,-0.01801,0.028581,-0.011604,0.000975,-0.000549,0.000577,1,0.686147,,0.114521,0.1,,0.632732,0.334608,,0.124955,0.000244,,,-1
0.048571,-0.078016,0.28656,-0.307067,0.409451,-0.13973,0.152512,-0.072252,0.063929,1,,,0.335019,0.1,,0.461023,0.260894,,0.117781,0.000192,,,-1
0.045714,-0.055408,0.154502,-0.487143,0.492751,-0.127634,0.409767,-0.147233,0.098861,1,,,1,,,0.605684,0.217562,,0.1386,0.000369,,,-1
0.151428,-0.058661,0.052205,-0.344167,0.11118,-0.009197,0.0618,-0.007096,0.001522,1,0.775534,0.748974,0.316635,0.3,0.1,0.636353,0.109576,,0.153772,0.000559,,,-1
0.044287,-0.045968,0.108993,-0.316253,0.272204,-0.059961,0.177166,-0.054175,0.030939,1,0.727998,,0.199145,,,0.640539,0.217562,,0.124077,0.000237,,,-1
0.025715,-0.071875,0.456511,-0.319705,0.737389,-0.435088,0.310398,-0.254327,0.389029,1,,,0.117393,,,0.596659,0.596903,,0.11343,0.000166,,,-1
0.037144,-0.044183,0.121867,-0.384854,0.385348,-0.098728,0.317528,-0.112931,0.075,1,0.797967,0.67944,0.542681,,,0.703232,0.300756,,0.122468,0.000225,,,-1
0.035714,-0.041831,0.116018,-0.003607,0.003584,-0.000911,0.000116,-0.000041,0.000027,1,0.817916,,0.113415,0.1,,0.617432,0.257709,,0.134531,0.000328,,,-1
0.025715,-0.045771,0.19219,-0.047049,0.071675,-0.027936,0.00704,-0.003807,0.003844,1,0.686367,,0.115036,0.1,,0.684733,0.272485,,0.115484,0.000178,,,-1
0.165716,-0.000242,0.000041,-0.316359,0.000372,-0.000006,0.049378,-0.000019,0.000001,1,,0.789374,0.436836,,0.2,0.620429,0.099498,0.4,0.207885,0.001868,1,,-1
0.045714,-0.000386,0.000056,-0.000496,0.000019,0,0.000169,-0.000001,0,1,,0.807287,0.445846,,0.1,0.523048,0.230787,0.5,0.91746,0.708513,,,-1
0.062856,-0.000114,0.000021,-0.088877,0.000073,-0.000002,0.010341,0,0,1,,0.789443,0.437837,,,0.583677,0.188417,0.125,0.259568,0.00454,1.333333,,-1
0.055713,-0.004815,0.000999,-0.224504,0.016588,-0.000319,0.073536,-0.001923,0.000095,1,,0.81737,0.438137,,0.3,0.61953,0.217197,0.142857,0.164159,0.000726,,,-1
0.262858,-0.007316,0.000526,-0.067663,0.001559,-0.00001,0.001479,-0.000012,0,1,0.826554,0.827406,0.390733,0.3,0.1,0.602521,0.049807,,0.474669,0.050765,,,-1
0.04143,-0.006484,0.002406,-0.182673,0.024269,-0.000835,0.064865,-0.003054,0.000272,1,,0.816004,0.433687,,0.1,0.605793,0.229481,0.166667,0.18829,0.001257,,,-1
0.027143,-0.011931,0.01244,-0.007996,0.002977,-0.000284,0.000237,-0.000031,0.000008,1,0.80786,,0.114485,0.1,,0.632968,0.382018,,0.205617,0.001787,,,-1
0.077142,-0.018202,0.01009,-0.290252,0.058052,-0.002994,0.087486,-0.006225,0.000834,1,0.788273,0.815057,0.082624,0.1,,0.610667,0.14801,0.25,0.177898,0.001002,,,-1
0.067143,-0.016682,0.009695,-0.16842,0.035389,-0.001911,0.033833,-0.002526,0.000354,1,0.746539,0.748456,0.189086,0.1,,0.558151,0.174475,0.25,0.194513,0.001431,,,-1
0.081429,-0.029674,0.025127,-0.227376,0.069695,-0.005477,0.050712,-0.005516,0.001123,1,0.746904,0.686323,0.178211,0.1,,0.61438,0.195188,0.166667,0.20831,0.001883,,,-1
0.091428,-0.015205,0.005983,-0.024878,0.003462,-0.000124,0.000589,-0.000029,0.000003,1,0.793936,,0.113863,0.1,,0.62034,0.137169,,0.260308,0.004591,,,-1
0.045714,-0.02929,0.04368,-0.15835,0.085613,-0.011854,0.043882,-0.008424,0.003022,1,0.729089,,0.115339,,,0.561382,0.198286,0.4,0.174997,0.000938,,,-1
0.084287,-0.030126,0.025375,-0.27653,0.084509,-0.00661,0.073652,-0.007992,0.00162,1,0.797693,0.809604,0.223336,0.1,0.1,0.60306,0.136144,0.222222,0.188206,0.001255,,,-1
0.118572,-0.025587,0.01299,-0.106612,0.019508,-0.000916,0.007766,-0.000503,0.000061,1,0.836575,0.762597,0.145959,0.3,0.1,0.59375,0.144573,0.181818,0.233153,0.002955,,,-1
0.055713,-0.04666,0.093051,-0.02043,0.014727,-0.002716,0.000889,-0.000227,0.000108,1,0.821832,,0.113203,0.1,,0.619518,0.231742,0.4,0.190618,0.00132,,,-1
0.064287,-0.045822,0.077907,-0.487424,0.300803,-0.047509,0.302771,-0.066374,0.027176,1,0.802197,0.692236,0.545441,0.1,0.1,0.598844,0.192374,0.666667,0.131371,0.000298,,,-1
0.028571,-0.033431,0.092247,-0.1984,0.198668,-0.050912,0.111593,-0.039685,0.026358,1,0.680623,,0.234455,0.1,,0.601421,0.298844,,0.141395,0.0004,,,-1
0.151428,-0.026313,0.011096,-0.001218,0.000106,-0.000001,0.000039,-0.000002,0,1,0.795867,,0.111546,0.3,,0.57069,0.109327,0.142857,0.197415,0.001519,0.064516,,-1
0.031429,-0.047191,0.167684,-0.312337,0.402919,-0.132997,0.252284,-0.11561,0.098926,1,0.68806,,0.11403,0.1,,0.6082,0.268959,0.5,0.120021,0.000208,,,-1
0.052857,-0.0394,0.07094,-0.373622,0.243956,-0.040797,0.218858,-0.050756,0.022,1,0.792397,0.802038,0.603779,0.1,0.1,0.537514,0.170661,,0.148339,0.000484,,,-1
0.038571,-0.061374,0.230083,-0.267987,0.364717,-0.126996,0.150812,-0.0729,0.065795,1,0.677887,,0.114293,0.1,,0.609294,0.344756,0.5,0.135208,0.000334,,,-1
0.030001,-0.054825,0.239092,-0.470863,0.745648,-0.302069,0.605861,-0.340815,0.357916,1,,,0.998811,,,0.589255,0.493308,0.333333,0.114637,0.000173,,,-1
0.028572,-0.035383,0.104214,-0.066619,0.071203,-0.01947,0.012758,-0.004841,0.00343,1,0.818928,,0.113873,0.1,,0.578744,0.288514,0.2,0.136453,0.000347,,,-1
0.048571,-0.034947,0.059797,-0.151238,0.093851,-0.014909,0.038486,-0.008479,0.00349,1,0.76102,0.683539,0.1753,0.1,,0.553754,0.190297,,0.156936,0.000607,,,-1
0.044285,-0.056581,0.174232,-0.052244,0.058334,-0.016667,0.005216,-0.002067,0.001529,1,0.69135,,0.111914,,,0.499917,0.205165,0.2,0.133779,0.00032,,,-1
0.077145,-0.068248,0.143651,-0.358365,0.273796,-0.053535,0.136161,-0.036954,0.018731,1,0.812352,,0.113358,0.1,,0.633366,0.169098,0.333333,0.145426,0.000447,,,-1
0.054286,-0.049736,0.109295,-0.359173,0.286451,-0.058476,0.19569,-0.055442,0.029341,1,0.739195,,0.112263,0.1,,0.608743,0.220838,0.333333,0.129643,0.000282,,,-1
0.032858,-0.030096,0.065437,-0.087752,0.069223,-0.013972,0.019157,-0.005365,0.002805,1,0.820936,,0.113284,0.1,,0.620118,0.253866,0.166667,0.148129,0.000481,,,-1
0.054286,-0.07114,0.225098,-0.543429,0.624395,-0.183539,0.451371,-0.18424,0.1404,1,0.795693,,0.223232,,,0.606198,0.23562,0.2,0.12436,0.000239,,,-1
0.018571,-0.057302,0.426106,-0.04406,0.118982,-0.082188,0.008975,-0.008609,0.015416,1,,,1,,,0.61531,0.451344,0.666667,0.134591,0.000328,,,-1
0.032857,-0.006101,0.002581,-0.081004,0.012251,-0.00048,0.015482,-0.000829,0.000084,1,,0.67505,0.984049,,,0.770756,0.261527,0.4,0.258171,0.004442,,,-1
0.067143,-0.008814,0.002597,-0.201378,0.021446,-0.000586,0.046825,-0.00177,0.000125,1,,0.759836,0.422498,,0.2,0.643481,0.198086,0.125,0.197693,0.001527,,,-1
0.022857,-0.01171,0.013557,-0.450997,0.18953,-0.020384,0.690723,-0.103119,0.028752,1,,,0.426482,,,0.698396,0.361912,0.25,0.0851,0.000052,,,-1
0.05143,-0.016396,0.011575,-0.175863,0.044904,-0.002942,0.045735,-0.004145,0.000703,1,,,0.410901,,,0.687741,0.147262,0.6,0.209734,0.001935,,,-1
0.022858,-0.01833,0.032419,-0.278194,0.178563,-0.029344,0.256272,-0.058447,0.024905,1,,,0.993309,,,0.593588,0.316018,0.25,0.108341,0.000138,,,-1
0.038571,-0.026951,0.041594,-0.079262,0.044419,-0.006374,0.012451,-0.002481,0.000924,1,0.705487,,0.120795,0.1,,0.635806,0.288484,0.5,0.169653,0.000828,,,-1
0.027143,-0.031082,0.077178,-0.227939,0.205392,-0.047371,0.142578,-0.045632,0.027279,1,0.673439,,0.121016,,,0.749816,0.475099,0.333333,0.146524,0.000461,,,-1
0.057143,-0.01815,0.012637,-0.188854,0.047617,-0.003075,0.047053,-0.004208,0.000703,1,0.789326,0.739457,0.316105,,0.1,0.651692,0.2142,0.125,0.202968,0.001697,,,-1
0.045714,-0.023243,0.026277,-0.011937,0.004829,-0.0005,0.000296,-0.000042,0.000011,1,0.809233,,0.120701,0.3,,0.657965,0.231334,0.333333,0.181199,0.001078,,,-1
0.082855,-0.024486,0.015807,-0.178352,0.041591,-0.002489,0.028776,-0.002379,0.000368,1,0.799621,0.753252,0.189764,0.1,0.1,0.719857,0.160628,0.111111,0.222479,0.00245,,,-1
0.018571,-0.027392,0.090038,-0.3397,0.405347,-0.123766,0.475441,-0.201525,0.159511,1,,,0.049897,,,0.576247,0.403834,0.333333,0.10965,0.000145,,,-1
0.077141,-0.025394,0.018194,-0.087826,0.022721,-0.001507,0.007522,-0.000689,0.000118,1,0.796258,0.661825,0.122348,0.2,,0.735778,0.205786,,0.219703,0.00233,,,-1
0.044285,-0.061046,0.186224,-0.03192,0.035353,-0.010018,0.002007,-0.00079,0.00058,1,0.783393,,0.12085,0.1,,0.792094,0.253866,0.5,0.156878,0.000606,,,-1
0.05,-0.027658,0.033373,-0.083685,0.036538,-0.004087,0.010527,-0.001629,0.000471,1,0.808119,,0.204845,0.2,0.1,0.688114,0.199466,,0.183361,0.00113,,,-1
0.051428,-0.040793,0.070981,-0.315498,0.199327,-0.032231,0.145872,-0.032751,0.013734,1,0.798142,0.664704,0.184909,,,0.608151,0.166285,0.166667,0.124102,0.000237,,,-1
0.027143,-0.027132,0.059132,-0.124606,0.098533,-0.019939,0.042871,-0.012037,0.006311,1,0.705196,,0.121788,0.1,,0.628634,0.254017,0.2,0.151621,0.000528,,,-1
0.027143,-0.047705,0.183868,-0.40832,0.571568,-0.20466,0.463057,-0.230274,0.213766,1,,,0.408052,,,0.365469,0.313832,,0.125698,0.00025,,,-1
0.042858,-0.028527,0.041397,-0.149458,0.07868,-0.010599,0.039108,-0.007308,0.00255,1,0.766479,,0.121857,0.3,,0.406235,0.198286,,0.174163,0.00092,,,-1
0.041428,-0.030401,0.048758,-0.21889,0.12734,-0.018964,0.086787,-0.017928,0.006918,1,0.808933,0.672373,0.102037,,,0.366038,0.23594,,0.15448,0.000569,,,-1
0.082855,-0.027615,0.020207,-0.230907,0.061208,-0.004155,0.048582,-0.004569,0.000803,1,0.734771,0.738732,0.135075,0.1,,0.531891,0.16606,,0.200182,0.001606,,,-1
0.061429,-0.053386,0.102478,-0.045636,0.031709,-0.005637,0.002975,-0.000733,0.000337,1,0.816937,,0.121432,0.1,,0.536511,0.261644,,0.204712,0.001756,,,-1
0.065713,-0.041164,0.056293,-0.118354,0.058658,-0.007449,0.015989,-0.002814,0.000926,1,0.806811,,0.121071,0.2,,0.593438,0.176688,,0.146604,0.000462,,,-1
0.031429,-0.066667,0.307573,-0.250288,0.419248,-0.179678,0.148976,-0.088644,0.098482,1,,,0.122073,,,0.444065,0.283901,,0.11633,0.000183,,,-1
0.042857,-0.038756,0.075727,-0.212518,0.150625,-0.027333,0.078162,-0.019674,0.009252,1,0.721401,,0.122914,0.1,,0.511153,0.257018,,0.144287,0.000433,,,-1
0.071428,-0.028881,0.025711,-0.035977,0.011568,-0.000952,0.001439,-0.000164,0.000035,1,0.782092,,0.119546,0.1,,0.4859,0.170182,,0.192317,0.001368,,,-1
0.064285,-0.033531,0.038465,-0.049565,0.020543,-0.00218,0.002973,-0.000436,0.000119,1,0.758626,,0.121066,0.3,,0.518111,0.180956,,0.187684,0.001241,,,-1
0.028571,-0.033438,0.084823,-0.135098,0.124335,-0.029289,0.047549,-0.01554,0.009486,1,0.774018,,0.245415,0.1,,0.515364,0.228282,,0.13463,0.000329,,,-1
0.037143,-0.079642,0.369303,-0.469121,0.789985,-0.340318,0.440378,-0.263452,0.294235,1,0.652177,,0.122235,0.1,,0.29544,0.257709,,0.120184,0.000209,,,-1
0.018571,-0.059263,0.416092,-0.008669,0.022091,-0.0144,0.000658,-0.000596,0.001006,1,,,1,,,0.623951,0.403834,,0.138762,0.000371,,,-1
0.035715,-0.057146,0.197684,-0.373396,0.468962,-0.150689,0.289962,-0.129355,0.107742,1,0.782616,,0.246789,,,0.482825,0.390375,,0.126551,0.000256,,,-1
0.034285,-0.001797,0.000332,-0.255172,0.011595,-0.000199,0.156376,-0.002516,0.000112,1,,,1,,,0.47156,0.384685,0.25,0.199048,0.00157,,,-1
0.031428,-0.002473,0.000514,-0.00182,0.000064,0,0.000106,-0.000002,0,1,0.749049,,0.107727,,,0.70505,0.327519,0.25,0.545421,0.088497,,,-1
0.138571,-0.003923,0.000316,-0.314599,0.007706,-0.000057,0.059002,-0.000509,0.00001,1,,0.827936,0.441641,,0.1,0.570272,0.113812,0.166667,0.212339,0.002033,,,-1
0.037142,-0.00601,0.002411,-0.233232,0.032601,-0.001216,0.119629,-0.005944,0.000575,1,,,1,,,0.540222,0.274603,0.2,0.203698,0.001722,,,-1
0.032858,-0.016017,0.018523,-0.410041,0.171764,-0.018452,0.416141,-0.061922,0.017244,1,,,0.436196,,0.1,0.639234,0.220893,0.666667,0.130824,0.000293,,,-1
0.015714,-0.0104,0.016915,-0.024321,0.014375,-0.002175,0.003268,-0.000687,0.00027,1,,,1,,,0.711892,0.382018,0.666667,0.209781,0.001937,,,-1
0.05,-0.028341,0.037885,-0.468178,0.22714,-0.028206,0.355258,-0.061225,0.019709,1,,0.684378,0.434164,,,0.667195,0.355884,0.2,0.132595,0.000309,,,-1
0.105716,-0.024774,0.01373,-0.190371,0.038189,-0.001965,0.02795,-0.00199,0.000265,1,0.765147,0.738948,0.156171,0.1,0.1,0.601352,0.107233,0.125,0.22685,0.002648,,,-1
0.06857,-0.036784,0.046598,-0.384672,0.176594,-0.020778,0.174772,-0.028498,0.008691,1,0.735823,0.685363,0.353999,,,0.598349,0.195978,0.333333,0.163301,0.000711,,,-1
0.031428,-0.028125,0.060766,-0.088987,0.069774,-0.014003,0.02097,-0.005841,0.003038,1,0.80847,,0.111996,0.1,,0.626067,0.248451,0.5,0.156665,0.000602,,,-1
0.057141,-0.02004,0.017339,-0.020288,0.00631,-0.000503,0.000668,-0.000073,0.000015,1,0.778236,,0.110196,0.2,,0.581329,0.185441,0.142857,0.203449,0.001713,,,-1
0.038572,-0.020078,0.024901,-0.08327,0.037393,-0.0043,0.014756,-0.002349,0.000699,1,0.764418,,0.112893,,0.1,0.570903,0.256457,,0.197261,0.001514,,,-1
0.038572,-0.037101,0.084607,-0.428571,0.354796,-0.075157,0.387786,-0.114035,0.062619,1,,,0.998612,,,0.626792,0.379232,,0.124593,0.000241,,,-1
0.024285,-0.028277,0.077836,-0.280481,0.280252,-0.071655,0.263012,-0.093346,0.061866,1,,,0.996801,,,0.61875,0.26529,,0.128432,0.000272,,,-1
0.049999,-0.034267,0.056038,-0.429069,0.254508,-0.03866,0.301475,-0.063519,0.025011,1,0.686198,0.805275,0.091156,0.1,0.1,0.612328,0.220302,,0.138285,0.000366,,,-1
0.031428,-0.020656,0.032136,-0.15201,0.085747,-0.012385,0.05977,-0.011969,0.004479,1,0.731721,0.799051,0.22263,,0.1,0.58762,0.253866,,0.169888,0.000833,,,-1
0.061427,-0.041399,0.066566,-0.403423,0.235441,-0.035164,0.217166,-0.045017,0.017428,1,0.799759,0.802558,0.222269,,0.1,0.578831,0.201218,,0.141295,0.000399,,,-1
0.149999,-0.044915,0.032433,-0.168554,0.044038,-0.002951,0.015758,-0.001461,0.000254,1,0.813903,0.810151,0.684636,0.1,0.1,0.579823,0.095286,,0.204508,0.001749,,,-1
0.031428,-0.040476,0.123488,-0.328176,0.36363,-0.103071,0.279073,-0.109859,0.080735,1,,,0.07579,0.1,,0.618615,0.293215,,0.126925,0.00026,,,-1
0.03,-0.045939,0.173309,-0.043373,0.059372,-0.020792,0.005499,-0.002673,0.002425,1,0.809933,,0.109688,0.1,,0.674589,0.341805,,0.149582,0.000501,,,-1
0.032858,-0.045201,0.148153,-0.245048,0.291552,-0.088749,0.149706,-0.063257,0.049905,1,0.798247,,0.232954,0.1,,0.544705,0.316018,,0.146807,0.000465,,,-1
0.045715,-0.034399,0.062217,-0.323263,0.212165,-0.035639,0.188743,-0.043993,0.019152,1,0.7344,0.809464,0.135697,,0.1,0.562516,0.281192,,0.148601,0.000488,,,-1
0.022857,-0.022652,0.053623,-0.13132,0.112839,-0.02481,0.061897,-0.01889,0.010766,1,0.813738,,0.112582,,,0.487514,0.261527,,0.128736,0.000275,,,-1
0.061429,-0.054083,0.117431,-0.075371,0.059386,-0.011975,0.007973,-0.002231,0.001166,1,0.742164,,0.110834,0.1,,0.666905,0.193416,,0.152512,0.000541,,,-1
0.100001,-0.025488,0.015806,-0.075247,0.016859,-0.000968,0.00478,-0.000379,0.000056,1,0.804774,0.695164,0.111293,0.1,,0.745873,0.128509,,0.215065,0.002139,,,-1
0.024285,-0.061691,0.378293,-0.555794,1.237737,-0.705109,1.054767,-0.834477,1.23245,1,,,0.998811,,,0.756146,0.403834,,0.097651,0.000091,,,-1
0.072858,-0.050494,0.085754,-0.107634,0.066265,-0.01044,0.013566,-0.002963,0.001209,1,0.828124,,0.110986,,,0.756689,0.15514,,0.17991,0.001048,,,-1
0.047144,-0.052072,0.139685,-0.428102,0.416985,-0.103929,0.324265,-0.112218,0.072519,1,0.800937,,0.993691,,,0.605821,0.213318,,0.108316,0.000138,,,-1
0.051427,-0.040066,0.078809,-0.006944,0.004899,-0.000885,0.000157,-0.000039,0.000018,1,0.769118,,0.108326,0.1,,1,0.199466,,0.143974,0.00043,,,-1
0.055715,-0.050376,0.11018,-0.335072,0.266088,-0.054079,0.167439,-0.047248,0.024901,1,0.805261,0.694961,0.173268,0.1,,0.606809,0.240163,,0.116865,0.000187,,,-1
0.025714,-0.000954,0.000121,-0.02457,0.000824,-0.00001,0.002153,-0.000026,0.000001,1,,,0.467114,,0.1,1,0.565487,0.666667,0.431566,0.034689,,,-1
0.029999,-0.005947,0.002865,-0.364119,0.062112,-0.002777,0.36021,-0.021801,0.002523,1,,,1,,,0.67352,0.441381,0.25,0.147176,0.000469,,,-1
0.124283,-0.010208,0.002049,-0.424836,0.029803,-0.000555,0.117619,-0.002925,0.000141,1,,0.782888,0.438137,,0.3,0.632265,0.129573,0.111111,0.196748,0.001498,,,-1
0.072856,-0.015549,0.00811,-0.058721,0.011008,-0.000531,0.004111,-0.000272,0.000034,1,0.764239,,0.111446,0.1,,0.731972,0.144067,0.166667,0.300128,0.008114,,,-1
